DATE   RAD  TMAX  TMIN  RAIN  VAPO  WIND
72340   2.9   5.0   2.0   0.1   7.5   2.9
72341   2.9   3.5   1.6   0.2   7.0   1.2
72342   3.4   6.0   1.6   0.3   7.3   5.0
72343   4.6   7.4  -2.1   0.0   6.2   2.9
72344   2.9   2.0  -3.5   0.0   6.2   2.4
72345   5.4  10.5  -0.6   0.2   6.9   2.9
72346   2.9   4.0   0.1   0.1   7.4   2.9
72347   2.9   5.0   2.7   0.2   7.7   2.4
72348   2.9   4.5   3.0   0.0   7.0   2.9
72349   5.3   7.3  -2.5   0.0   6.1   3.7
72350   7.1   5.8  -5.0   0.0   4.9   3.7
72351   2.8   2.1  -4.3   0.0   5.5   1.2
72352   3.4   3.8  -3.0   0.0   5.6   1.2
72353   7.5   2.7  -5.4   0.0   4.7   5.0
72354   2.8   0.5  -2.7   0.0   5.4   3.7
72355   4.4   0.3  -5.5   0.0   4.0   6.7
72356   4.5  -1.2  -8.3   0.0   3.5   3.7
72357   6.5   0.8 -11.5   0.0   3.3   2.9
72358   2.9  -0.1 -10.1   0.0   4.2   3.7
72359   2.9   0.8  -2.0   0.0   5.1   1.9
72360   2.9  -0.4  -2.3   0.0   4.9   2.9
72361   2.9   1.0  -4.2   1.8   5.2   1.2
72362   2.9   0.3  -3.3   0.0   5.0   4.4
72363   7.2  -1.9  -8.1   0.4   3.2   3.7
72364   7.5  -2.2  -9.2   0.0   3.0   4.4
72365   5.3  -4.6 -10.2   0.0   3.0   5.0
72366   4.2  -2.8  -9.5   0.0   3.1   4.4
73001   3.7  -1.1 -11.7   0.0   3.4   2.9
73002   3.0  -3.3 -10.6   0.0   4.0   1.9
73003   3.0   0.9  -3.9   0.5   5.3   2.4
73004   3.0   4.0  -0.6   1.2   6.5   1.9
73005   3.0   2.7  -0.4   3.1   6.2   1.9
73006   3.0   1.6  -0.3   0.5   6.3   1.9
73007   4.5   1.7  -2.1   0.0   5.1   5.0
73008   3.1   1.0  -4.4   0.0   5.0   2.9
73009   3.1   1.1  -1.6   0.0   4.6   4.4
73010   3.1   0.1  -1.8   0.0   4.3   4.4
73011   3.2   0.6  -2.3   0.0   4.4   7.5
73012   8.3   4.3  -2.7   0.0   4.3   6.0
73013   8.8   3.0  -7.0   0.0   3.7   5.0
73014   9.1   1.4 -10.2   0.0   2.9   2.4
73015   9.2   2.9 -11.2   0.0   3.0   3.7
73016   3.3  -2.6  -5.8   0.0   4.2   7.5
73017   3.3  -3.4  -6.0   6.3   4.0   4.4
73018   3.4  -1.0  -4.0   1.2   4.8   3.7
73019   3.4   0.8  -2.2   3.8   5.6   1.9
73020   3.5   0.9  -0.6   2.0   6.1   2.9
73021   3.5   1.0  -3.3  11.8   5.4   4.4
73022   3.5  -2.6  -5.7   4.1   3.9   5.0
73023   3.6  -2.6  -4.8   0.0   4.3   5.0
73024   3.6  -3.7  -5.4   0.2   4.1   5.0
73025   3.7  -3.6  -7.0   0.2   3.5   5.0
73026   5.2  -5.5 -10.1   0.0   2.6   5.0
73027   9.3  -3.5 -15.4   0.0   2.1   2.4
73028   3.8  -4.5 -16.6   0.0   2.7   1.2
73029   3.8   0.0  -5.5   4.6   4.5   1.9
73030   8.4   4.3  -6.5   1.3   4.7   5.0
73031   7.2   6.6  -2.0   0.0   5.8   3.7
73032   4.0  -0.7  -6.5   0.0   4.8   2.9
73033   4.0   0.5  -1.5   1.9   5.7   3.7
73034   4.1   2.3  -0.7   2.8   6.1   2.4
73035  10.0   4.8  -2.4   0.0   5.3   5.0
73036   7.4   6.2  -2.7   0.0   6.1   2.9
73037  11.5   6.4  -0.1   0.0   5.8   5.0
73038  11.7   9.9  -0.5   0.0   6.3   6.0
73039  12.2  16.4   0.0   0.0   7.0   2.9
73040  11.7  14.7  -2.1   0.0   7.0   2.9
73041   5.6  14.5  -0.6   0.0   7.4   2.9
73042   4.5  11.2   1.0   0.5   7.6   5.0
73043   4.8   5.2  -2.5   0.2   5.4   2.9
73044   9.5   5.2  -4.4   0.0   5.8   2.9
73045   4.8   3.8   0.7   0.0   6.8   4.4
73046   4.7   2.6   0.6   0.0   6.8   2.9
73047   6.8  10.6   2.0   3.1   8.8   2.9
73048   4.9   9.1   2.0   8.4   6.9   3.7
73049   6.4   4.8   1.0   0.0   5.8   6.7
73050  13.5   7.2  -2.0   0.0   5.0   4.4
73051  12.5   7.5  -4.6   0.0   5.3   2.9
73052  10.5   7.4   1.5   0.0   6.5   6.7
73053   5.2   8.5   2.7   1.1   8.2   7.5
73054  12.4  10.8  -0.1   0.0   6.1   2.9
73055  11.8   7.6  -2.0   0.0   5.8   2.9
73056   5.8   4.4  -5.6   0.0   5.4   1.9
73057   5.4   0.6  -2.2  12.7   4.2  10.2
73058   9.3   1.0  -3.2   0.2   3.8   7.5
73059   6.5   2.5  -3.0   0.0   4.3   4.4
73060  14.0   3.0  -2.4   0.0   4.1   6.0
73061   9.1   6.8  -0.6   0.0   5.5   5.0
73062  14.1   8.1  -1.8   0.0   5.6   6.7
73063  12.7   7.0  -0.5   0.8   5.7   3.7
73064   5.8   6.0  -4.6   0.0   4.5   6.0
73065  14.8   7.0  -4.8   0.0   4.9   4.4
73066  11.2   5.4  -5.5   0.0   4.6   4.4
73067   6.0   1.6  -1.2   0.0   5.5   4.4
73068   8.1   5.0  -0.4   8.5   6.0   2.9
73069   6.8   6.1   0.2   0.5   6.2   2.9
73070   6.2   2.8   0.0   3.4   6.2   2.4
73071   6.4   4.5  -1.1   8.6   6.0   4.4
73072   6.4   2.8  -4.5   0.0   4.7   6.0
73073   6.5   0.3  -4.2   7.9   5.1   3.7
73074   8.8   5.5  -2.6   3.4   5.7   5.0
73075   7.7   6.1   0.4   0.0   6.2   2.9
73076   9.2   7.5  -0.4   0.1   6.1   3.7
73077   6.7   6.9  -4.0   0.0   5.8   1.2
73078   9.5   8.5   0.1   0.0   6.5   4.4
73079  18.1   8.5   0.3   0.0   5.1   6.0
73080  13.3  10.6  -2.6   0.0   6.0   3.7
73081  10.4  12.6   4.6   0.0   6.8   3.7
73082  19.2  15.4  -3.4   0.0   6.1   2.9
73083  17.8  17.4  -3.3   0.0   7.3   2.4
73084  10.8  15.0   2.2   0.0   8.4   1.2
73085  14.2  17.0   2.7   0.0   9.2   2.9
73086  15.5  16.7   2.8   0.0   8.6   4.4
73087   7.4  10.2   4.2   0.0   7.7   5.0
73088   7.5   7.6   4.9   0.1   8.5   5.0
73089  13.0  14.0   5.0   0.3   8.5   4.4
73090  20.3  16.9  -1.0   0.0   6.9   4.4
73091  19.4  19.6  -2.5   0.0   7.1   2.9
73092  17.7  20.6   0.2   0.0   7.8   3.7
73093  19.4  21.5   2.6   0.0   8.6   4.4
73094   7.9  14.6   6.5   0.0   9.8   6.0
73095   8.0   8.5   5.6   8.7   9.2   3.7
73096   8.1  11.4   4.7   7.9   9.2   2.9
73097  22.4  20.0   1.5   0.8   9.6   2.9
73098  21.7  20.2   2.1   0.0   9.7   3.7
73099  11.7  21.8   3.0   0.0  11.7   3.7
73100  12.3  27.4  11.4   0.0  10.7   5.0
73101   8.3  21.2   6.0   0.0  10.4   3.7
73102  19.4  15.4   0.9   3.0   7.7   2.9
73103  10.0  12.5   3.0   0.3   8.9   2.4
73104  13.5  11.2   2.8   2.2   7.6   4.4
73105   9.3   8.0   4.0   1.7   7.6   2.4
73106   8.6   7.5   2.4  16.9   8.6   1.9
73107  21.1  15.1   3.3   7.0   8.0   3.7
73108  23.5  17.1   0.0   0.0   8.3   2.4
73109  11.6  16.2  -0.3   0.0   8.9   2.4
73110  10.5  14.2   6.0   0.0  10.8   4.4
73111  20.3  16.9   3.4   3.9   9.3   2.9
73112  21.2  13.1   4.9   0.5   7.5   2.4
73113  16.5  17.2  -1.1   0.0   7.7   2.9
73114   9.1  13.2   7.7   2.9  11.2   5.0
73115   9.1  12.2   8.4  20.8  11.8   1.9
73116   9.2  12.1   8.2   4.5  10.7   2.4
73117  25.1  17.4   4.5   1.4   9.1   3.7
73118  25.9  19.9   1.0   0.0   9.6   2.9
73119  18.7  23.0   2.6   0.0  11.9   1.2
73120  17.6  21.9  11.5   4.3  14.3   2.9
73121  26.4  23.0   5.6   0.0  15.1   2.9
73122  21.4  23.9   8.0   0.0  16.1   2.9
73123  18.0  26.0  10.6   0.0  17.2   2.9
73124  24.5  29.1  11.5   0.0  16.7   2.9
73125  25.6  29.2  12.8   0.0  18.4   3.7
73126  23.8  29.1  11.7   0.0  20.7   2.4
73127  16.0  31.4  13.6   0.0  19.4   2.4
73128  11.1  27.8  12.4   0.0  17.6   2.9
73129  16.5  20.5  10.3   0.0  14.0   3.7
73130   9.8  11.3   8.1  21.4  10.6   4.4
73131  10.1  14.3   7.5   4.2  10.8   6.0
73132  19.1  17.6   6.0   0.0  12.7   3.7
73133   9.9  13.0   8.0   0.0  11.4   2.9
73134  12.7  15.9   8.5   4.7  11.4   3.7
73135  21.9  21.7   4.1   0.0  11.1   3.7
73136  22.5  21.4   4.0   0.0  11.7   3.7
73137  15.0  14.3   5.5   0.6   9.8   3.7
73138  21.2  18.5   0.7   0.0   9.9   3.7
73139  24.1  21.8   6.4   0.0  13.7   4.4
73140  24.6  24.0  13.0   0.0  17.0   3.7
73141  27.7  28.5  10.0   0.0  16.8   4.4
73142  28.6  30.2   9.0   0.0  17.0   2.9
73143  26.7  29.5  12.4   0.0  17.3   3.7
73144  26.9  26.6  11.7   0.0  15.8   4.4
73145  28.0  24.1   9.0   0.0  12.7   5.0
73146  17.4  19.6   9.4   0.0  12.6   4.4
73147  11.9  15.6  11.7   0.3  12.7   6.7
73148  20.5  19.5  12.0   0.0  14.0   6.0
73149  29.1  22.7   9.2   0.0  12.4   5.0
73150  29.0  25.0   5.7   0.0  12.4   4.4
73151  25.9  25.0  11.0   0.3  15.1   3.7
73152  29.3  26.7   7.4   0.0  13.9   3.7
73153  29.1  27.2   7.5   0.0  14.8   4.4
73154  27.6  28.0  10.6   0.0  17.6   2.4
73155  13.5  24.2  14.5   0.0  18.5   2.9
73156  10.5  21.6  16.0   0.2  17.6   3.7
73157  23.3  26.0  12.0   0.0  19.0   4.4
73158  15.9  25.0  14.5   5.1  19.7   2.9
73159  21.5  27.0  13.6   0.0  19.5   3.7
73160  10.6  22.0  15.2  28.3  18.1   2.9
73161  13.5  21.6  14.0  22.7  17.4   3.7
73162  26.8  24.7  14.5   0.0  19.0   5.0
73163  26.8  25.5  14.1   0.0  18.7   4.4
73164  13.1  23.5  12.5   0.0  18.5   2.9
73165  25.8  26.2  12.4   0.0  18.7   2.9
73166  15.4  19.5  13.5   0.0  13.0   5.0
73167  28.0  19.3   7.5   0.0  10.9   6.0
73168  17.2  19.0   3.5   0.0  10.1   5.0
73169  24.2  24.3   5.0   0.0  13.6   4.4
73170  23.0  22.0  13.2   7.0  14.4   3.7
73171  26.8  22.5  10.3   0.0  12.9   5.0
73172  28.3  27.5   8.7   0.0  15.8   2.9
73173  28.6  29.1  12.7   0.0  18.4   2.9
73174  25.0  28.5  14.0   0.0  21.1   2.9
73175  18.7  24.0  15.5   5.4  19.4   2.4
73176  11.8  21.5  12.6   7.3  16.9   2.9
73177  23.7  25.6  14.1   1.6  17.1   2.9
73178  30.3  28.0  11.0   0.0  17.5   2.9
73179  29.9  30.1  12.0   0.0  18.5   2.9
73180  28.6  31.2  12.6   0.0  20.0   2.4
73181  15.9  25.6  17.2   7.0  21.1   2.9
73182  24.4  26.5  13.5   0.4  18.6   2.4
73183  26.4  27.0  14.4   0.0  18.6   3.7
73184  21.9  28.4  13.5   0.0  20.5   2.9
73185  26.6  28.0  16.4   0.0  19.4   2.9
73186  17.7  25.2  13.5   5.1  19.3   4.4
73187  23.6  26.6  13.0   1.0  20.5   3.7
73188  25.2  27.4  13.6  12.4  22.1   3.7
73189  28.2  29.4  16.4   0.0  20.2   2.9
73190  26.6  29.5  16.0   0.0  21.1   3.7
73191  17.2  28.2  15.0   0.0  20.7   3.7
73192  11.6  23.5  16.0  36.2  20.1   2.9
73193  14.0  23.8  15.5   2.1  20.1   3.7
73194  20.1  27.2  13.5   2.9  19.0   2.4
73195  28.0  26.6  14.5   3.1  18.9   4.4
73196  24.4  30.0  13.5   0.0  21.3   2.4
73197  28.2  32.5  15.8   0.0  22.6   1.9
73198  28.3  33.8  15.7   0.0  24.3   1.9
73199  27.3  35.2  16.5   0.0  23.1   2.9
73200  28.3  29.3  18.0   0.0  19.6   2.9
73201  28.5  27.3  15.8   6.1  18.8   2.4
73202  28.6  29.5  12.8   0.0  19.0   1.9
73203  28.0  32.5  14.4   0.0  21.1   2.4
73204  26.4  27.8  14.0   0.0  19.6   5.0
73205  14.9  24.9  14.6   8.8  19.8   2.4
73206  15.9  21.4  14.0   0.1  15.6   4.4
73207  23.9  23.6  13.0   0.8  14.9   2.9
73208  20.5  24.0  12.0   0.0  14.8   3.7
73209  25.5  22.8  11.5   0.0  14.1   4.4
73210  12.0  19.2  11.2   0.0  15.5   4.4
73211  15.9  24.4  12.6   0.8  16.1   4.4
73212  25.4  26.1   8.9   0.0  15.8   3.7
73213  20.6  26.5  10.8   0.0  16.1   2.9
73214  26.0  28.0  10.7   0.0  16.8   2.9
73215  19.0  27.6  11.2   0.0  16.2   2.9
73216  15.4  27.4  12.9   0.0  18.1   2.4
73217  20.5  28.0  14.5   0.1  18.9   2.4
73218  25.6  29.5  11.6   0.0  17.7   4.4
73219  25.5  30.5  11.9   0.0  17.9   2.9
73220  25.4  32.1  12.4   0.0  18.1   3.7
73221  25.8  27.8  17.2   0.0  15.3   4.4
73222  26.1  26.2   9.0   0.0  14.9   2.9
73223  26.4  28.2   7.2   0.0  13.0   2.9
73224  26.0  29.0   7.0   0.0  14.8   2.4
73225  22.6  30.2  12.0   0.0  16.7   2.9
73226  19.6  24.8  11.5   0.1  15.2   3.7
73227  15.4  24.4  10.0   3.8  14.6   2.9
73228  25.7  26.4   8.5   0.8  14.3   3.7
73229  24.1  28.0   9.5   0.0  15.2   2.9
73230  23.5  29.0  11.5   0.0  17.2   1.9
73231  22.5  29.2  12.4   5.2  18.1   1.9
73232  24.0  30.5  11.4   0.0  17.1   1.9
73233  24.4  32.0  11.9   0.0  16.8   2.4
73234  22.9  31.6  13.1   0.0  18.4   2.9
73235  17.8  26.2  17.5   0.0  20.1   2.4
73236  14.0  27.0  14.5   0.0  20.0   2.4
73237  21.3  30.1  14.6   0.8  20.0   2.4
73238  19.1  26.0  14.9   0.0  21.5   4.4
73239   8.4  20.4  12.7   3.3  14.7   2.9
73240   8.3  17.1  13.2   9.0  16.2   3.7
73241   8.2  19.5  14.5   2.9  17.7   2.4
73242   8.2  17.6  14.3   3.2  17.2   2.4
73243  21.7  25.2  11.0   1.1  16.7   2.9
73244  12.8  25.8  14.5   0.0  17.5   2.4
73245  21.3  24.2  13.0   9.5  15.5   3.7
73246  21.6  27.7  12.2   0.0  16.7   3.7
73247  22.2  30.0  11.5   0.0  17.6   2.9
73248  20.9  27.2  11.2   0.0  17.6   2.4
73249  20.7  27.1  11.5   0.0  16.5   2.9
73250  20.7  30.2  11.1   0.0  17.1   2.9
73251  20.3  31.2  12.0   0.0  18.4   1.9
73252  20.0  29.5  12.0   0.0  17.9   2.4
73253  19.8  31.3  11.0   0.0  15.5   2.4
73254  12.6  22.0  10.0   2.0  13.5   4.4
73255  16.2  21.8   5.2   0.2  10.7   3.7
73256  18.6  21.2   3.5   0.0  10.6   3.7
73257  19.4  19.8   3.9   0.0   9.9   3.7
73258  18.6  23.5   2.4   0.0  11.0   2.9
73259  17.0  25.2   6.0   0.0  13.0   2.4
73260  17.8  27.8   5.6   0.0  12.6   2.9
73261   7.0  22.0  12.4   5.6  15.4   2.9
73262   6.9  12.6   8.8   9.1  12.0   5.0
73263   6.8  14.4  10.8  18.9  14.8   2.9
73264   7.2  19.0  12.5   2.5  16.4   2.9
73265  14.5  24.1  12.4   0.0  18.1   2.4
73266  13.4  27.5  12.5   0.0  18.8   2.9
73267  11.2  24.5  11.5   0.0  18.6   2.9
73268   6.4  21.2  12.2   0.0  17.0   2.4
73269   8.1  20.8  12.6   0.0  17.2   2.9
73270   6.3  16.1  11.0   0.0  15.9   2.9
73271   6.2  16.0  12.5   1.9  14.9   2.9
73272   8.8  19.4  11.5   0.8  14.3   2.9
73273  11.5  22.6   9.5   0.0  15.2   2.4
73274  99.9  24.0   9.7   0.2  16.2   1.9
73275  99.9  23.0   9.8   0.0  15.6   2.4
73276  99.9  24.9   8.0   0.0  13.6   2.4
73277  99.9  19.9  11.4   0.0  14.4   1.9
73278  99.9  17.1   6.0   0.0   9.3   4.4
73279  99.9  19.3   1.5   0.0   9.1   2.4
73280  99.9  22.4   1.6   0.0  10.8   3.7
73281  99.9  21.7   3.4   0.0  10.3   3.7
73282  99.9  18.5   4.5   0.0   8.9   3.7
73283  99.9  20.6   1.0   0.0   7.8   1.9
73284  99.9  21.1   0.0   0.0   8.7   2.9
73285  99.9  23.2   1.1   0.0  10.1   4.4
73286  99.9  17.4   5.6   0.0   9.5   3.7
73287  99.9  16.3   3.5   0.0  10.6   4.4
73288  99.9  23.1   8.9   1.3  13.2   3.7
73289  99.9  25.8  11.0   0.1  14.0   5.0
73290  99.9  30.0  18.5   0.0  15.0   7.5
73291  99.9  28.7   8.6   0.0  13.0   6.0
73292  99.9  19.2   2.5   0.1   7.5   3.7
73293  99.9  19.5  -2.0   0.0   9.4   1.2
73294  99.9  17.0   6.5   0.0  10.5   2.9
73295  99.9  10.7   8.0   4.5  10.5   3.7
73296  99.9  11.9   1.4  21.1   6.6   2.9
73297  99.9   8.7  -1.2   0.0   7.6   2.9
73298  99.9   6.1   0.6   0.1   6.7   5.0
73299  99.9   8.0  -3.0   0.0   5.6   3.7
73300  99.9  10.5  -6.6   0.0   5.4   2.4
73301  99.9  10.1  -5.4   0.0   6.2   4.4
73302  99.9  10.0  -3.5   0.0   6.3   2.9
73303  99.9  11.2  -5.5   0.0   6.5   5.0
73304  99.9  11.3   5.5   0.0   7.2   6.0
73305  11.9   7.5  -4.5   0.0   3.9   3.7
73306  11.6   6.5  -5.5   0.0   3.6   4.4
73307  11.4  10.6  -4.9   0.0   3.9   2.9
73308  10.1   7.3  -8.5   0.0   4.3   5.0
73309  10.0  10.0  -8.0   0.0   4.6   2.9
73310   9.9  19.4  -6.5   0.0   6.8   2.9
73311   3.8  12.0   3.0   0.0   8.3   4.4
73312   6.9   9.8   0.0   4.6   6.7   2.4
73313   3.8   5.5   2.5   2.1   7.7   1.9
73314   6.5   9.2   0.6   1.5   7.9   2.4
73315   7.5  12.7   1.8   0.0   8.6   2.9
